id,round,teamId,serviceId,score,stolen,lost,attackerScore,victimScore
16402,53,36,2,5000,0,0,0,0
16408,53,36,6,3226.068661621715,0,172,0,-1773.9313383782876
16413,53,37,4,5000,0,0,0,0
16657,54,30,0,5000,0,0,0,0
16662,54,30,5,3169.83025156384,505,629,5487.4859920753115,-7317.655740511471
13074,43,0,2,5000,0,0,0,0
13082,43,0,7,5000,0,0,0,0
13088,43,1,7,5000,0,0,0,0
13090,43,2,1,5000,0,0,0,0
13098,43,3,1,5000,0,0,0,0
13103,43,3,4,5000,0,0,0,0
13106,43,4,1,5000,0,0,0,0
13113,43,5,0,5000,0,0,0,0
13118,43,5,3,5912.957845980601,223,214,3282.9099916598434,-2369.95214567924
13122,43,6,1,5000,0,0,0,0
13127,43,6,5,3188.124882507529,139,443,2279.959143605433,-4091.834261097902
13133,43,7,3,2169.6533846702623,0,278,0,-2830.3466153297363
13138,43,8,1,5000,0,0,0,0
13142,43,8,5,3471.5138873503806,358,648,5219.390261065048,-6747.876373714666
13146,43,9,2,5000,0,0,0,0
13153,43,9,6,2802.6863167388833,0,210,0,-2197.3136832611162
13157,43,10,5,9884.361306795228,852,213,8515.663317921735,-3631.302011126485
13163,43,11,1,5000,0,0,0,0
13167,43,11,5,12276.0871632472,1125,72,8849.045380873245,-1572.9582176260071
13172,43,12,4,5000,0,0,0,0
13176,43,13,0,5000,0,0,0,0
13182,43,13,5,8219.33207128078,689,316,7699.040472207084,-4479.708400926304
13187,43,14,3,5365.66132802433,172,194,2462.5856044286156,-2096.924276404279
13191,43,14,6,3902.5367526339214,0,100,0,-1097.463247366077
13196,43,15,4,5000,0,0,0,0
13202,43,16,1,5000,0,0,0,0
13207,43,16,6,2917.567376047359,0,196,0,-2082.432623952643
13213,43,17,3,2162.473136999133,0,278,0,-2837.526863000864
13216,43,17,7,5000,0,0,0,0
13221,43,18,4,5000,0,0,0,0
13227,43,19,2,5000,0,0,0,0
13233,43,19,6,7397.639485986737,318,172,4593.813784609303,-2196.1742986225586
13235,43,20,2,5000,0,0,0,0
13241,43,21,0,5000,0,0,0,0
13247,43,21,5,0,0,724,0,-5000.000000000013
13250,43,22,1,5000,0,0,0,0
13256,43,22,7,5000,0,0,0,0
13263,43,23,5,0,0,725,0,-5000.00000000001
13265,43,24,0,5000,0,0,0,0
13272,43,24,7,5000,0,0,0,0
13277,43,25,4,5000,0,0,0,0
13282,43,26,1,5000,0,0,0,0
13286,43,26,6,3276.3750231544996,0,163,0,-1723.6249768455045
13293,43,27,4,5000,0,0,0,0
13298,43,28,0,5000,0,0,0,0
13302,43,28,6,3902.5367526339214,0,100,0,-1097.463247366077
13305,43,29,0,5000,0,0,0,0
13312,43,29,7,5000,0,0,0,0
13315,43,30,2,5000,0,0,0,0
13321,43,31,1,5000,0,0,0,0
13325,43,31,5,4568.918923017209,0,30,0,-431.08107698279645
13332,43,32,4,5000,0,0,0,0
13337,43,33,1,5000,0,0,0,0
13343,43,33,6,7200.328719025513,221,93,3250.4307363371413,-1050.1020173116237
13346,43,34,1,5000,0,0,0,0
13350,43,34,5,3406.9728610862016,821,685,9305.21637569645,-10898.243514610236
13358,43,35,2,5000,0,0,0,0
13361,43,35,7,5000,0,0,0,0
13367,43,36,4,5000,0,0,0,0
13373,43,37,4,5000,0,0,0,0
15435,50,29,2,5000,0,0,0,0
15438,50,29,6,7190.1815498357655,233,40,2736.4215540266023,-546.2400041908315
15445,50,30,4,5000,0,0,0,0
15450,50,31,0,5000,0,0,0,0
15453,50,31,4,5000,0,0,0,0
15459,50,32,0,5000,0,0,0,0
15465,50,32,7,5000,0,0,0,0
15470,50,33,3,1929.130976753921,39,379,655.4755212327236,-3726.344544478804
15474,50,33,7,5000,0,0,0,0
15477,50,34,6,3425.251110209176,0,158,0,-1574.7488897908213
15483,50,35,2,5000,0,0,0,0
15489,50,35,7,5000,0,0,0,0
15493,50,36,4,5000,0,0,0,0
15498,50,37,2,5000,0,0,0,0
16278,53,20,5,11079.25720195742,863,66,7375.0139456557945,-1295.756743698349
16282,53,21,1,5000,0,0,0,0
16288,53,21,6,1854.7873343191966,0,354,0,-3145.2126656808036
16293,53,22,3,1043.25003121964,0,472,0,-3956.7499687803615
16297,53,23,1,5000,0,0,0,0
16302,53,23,6,1854.9015889210414,0,354,0,-3145.098411078962
16307,53,24,3,312.99381799456205,0,629,0,-4687.006182005441
16312,53,25,0,5000,0,0,0,0
16318,53,25,5,9979.42939553357,1138,271,10082.213905230674,-5102.78450969707
16323,53,26,2,5000,0,0,0,0
16327,53,26,7,5000,0,0,0,0
16332,53,27,3,6501.865785918956,455,284,5114.646763324884,-3612.780977405942
16338,53,28,1,5000,0,0,0,0
16341,53,28,5,2264.234951558655,242,872,3873.4918670182415,-6609.256915459588
16348,53,29,3,7147.097934972299,301,56,2923.7004903373795,-776.6025553650835
16352,53,30,0,5000,0,0,0,0
16356,53,30,3,3798.881324274087,0,120,0,-1201.118675725917
16363,53,31,0,5000,0,0,0,0
16367,53,31,6,3468.0794688777205,0,161,0,-1531.9205311222786
16371,53,32,2,5000,0,0,0,0
16378,53,32,7,5000,0,0,0,0
16383,53,33,5,3817.2695393266454,886,719,9613.732260826311,-10796.462721499682
16388,53,34,2,5000,0,0,0,0
16391,53,34,7,5000,0,0,0,0
16396,53,35,3,10409.180576824263,709,79,6486.501968682015,-1077.321391857764
16403,53,36,1,5000,0,0,0,0
16406,53,36,5,8982.060507091122,748,262,7097.739167971582,-3115.6786608804555
16412,53,37,3,7073.497739449005,611,330,6895.201679586465,-4821.703940137461
16663,54,30,6,5248.894476852624,321,304,4006.6920725080845,-3757.7975956554537
16668,54,31,3,896.5841761301606,0,498,0,-4103.415823869844
16673,54,32,0,5000,0,0,0,0
16681,54,33,0,5000,0,0,0,0
16683,54,33,2,5000,0,0,0,0
13075,43,0,1,5000,0,0,0,0
13080,43,1,0,5000,0,0,0,0
13086,43,1,5,0,0,726,0,-5000.000000000004
13091,43,2,3,8721.987706903501,373,20,3989.4861941320455,-267.4984872285453
13096,43,3,0,5000,0,0,0,0
13101,43,3,5,0,0,668,0,-4999.999999999994
13107,43,4,2,5000,0,0,0,0
13112,43,4,7,5000,0,0,0,0
13116,43,5,4,5000,0,0,0,0
13121,43,6,2,5000,0,0,0,0
13128,43,6,6,5104.634480978926,66,89,1056.5073967968021,-951.8729158178778
13131,43,7,4,5000,0,0,0,0
13136,43,7,7,5000,0,0,0,0
13141,43,8,6,2802.6863167388833,0,210,0,-2197.313683261116
13148,43,9,3,2158.2073863213795,0,279,0,-2841.7926136786177
13151,43,9,5,6064.522976633017,830,470,8786.642231050799,-7722.119254417775
13155,43,10,2,5000,0,0,0,0
13161,43,10,7,5000,0,0,0,0
13165,43,11,6,10536.2804575875,587,40,6066.593373818429,-530.3129162309334
13170,43,12,1,5000,0,0,0,0
13177,43,13,1,5000,0,0,0,0
13183,43,13,6,3760.9205498481774,0,112,0,-1239.0794501518315
13186,43,14,1,5000,0,0,0,0
13192,43,15,0,5000,0,0,0,0
13198,43,15,5,11140.931736554106,714,4,6200.45960439257,-59.52786783847489
13203,43,16,2,5000,0,0,0,0
13206,43,16,7,5000,0,0,0,0
13212,43,17,4,5000,0,0,0,0
13217,43,18,0,5000,0,0,0,0
13222,43,18,6,9245.16247469492,611,100,6139.052487108904,-1893.89001241397
13225,43,19,0,5000,0,0,0,0
13232,43,19,7,5000,0,0,0,0
13237,43,20,4,5000,0,0,0,0
13242,43,21,2,5000,0,0,0,0
13248,43,21,7,5000,0,0,0,0
13252,43,22,3,2164.868385880152,0,276,0,-2835.1316141198463
13257,43,23,0,5000,0,0,0,0
13262,43,23,6,2802.8405730792692,0,210,0,-2197.1594269207326
13267,43,24,3,1037.0116037780124,0,430,0,-3962.988396221992
13271,43,24,6,2789.214994890497,0,211,0,-2210.7850051095024
13278,43,25,5,9339.905570429493,960,271,9442.690080126597,-5102.78450969707
13280,43,25,7,5000,0,0,0,0
13287,43,26,5,3882.6678949839247,753,692,9150.189269087941,-10267.521374104004
13291,43,27,2,5000,0,0,0,0
13295,43,27,6,6866.514175665103,304,200,4365.225049504558,-2498.710873839451
13303,43,28,3,1887.5892128887635,0,299,0,-3112.410787111236
13306,43,29,1,5000,0,0,0,0
13310,43,29,5,11410.379210297306,1082,138,9401.208599703808,-2990.8293894064846
13317,43,30,4,5000,0,0,0,0
13322,43,31,0,5000,0,0,0,0
13327,43,31,4,5000,0,0,0,0
13333,43,32,3,4844.907925337031,199,270,2914.635932644628,-3069.7280073076
13338,43,33,0,5000,0,0,0,0
13341,43,33,3,2840.9575223841452,38,247,629.7599689782406,-2788.802446594096
13345,43,34,0,5000,0,0,0,0
13351,43,34,7,5000,0,0,0,0
13357,43,35,5,5683.059548122644,732,508,8411.747956733043,-7728.688408610399
13362,43,36,1,5000,0,0,0,0
13365,43,36,5,8461.710282012176,584,254,6473.631290283482,-3011.9210082713043
13371,43,37,2,5000,0,0,0,0
13375,43,37,6,4568.1790748155845,0,29,0,-431.82092518441544
15436,50,29,3,6851.129617063673,250,56,2627.732172428757,-776.6025553650835
15441,50,30,0,5000,0,0,0,0
15446,50,30,5,4335.649973197923,460,513,5184.359396437363,-5848.709423239436
15451,50,31,2,5000,0,0,0,0
15456,50,31,7,5000,0,0,0,0
15461,50,32,4,5000,0,0,0,0
15466,50,33,1,5000,0,0,0,0
15471,50,33,6,8070.782347215011,398,143,4861.803278992017,-1791.0209317770032
15476,50,34,3,2722.9671595197497,0,209,0,-2277.032840480247
15481,50,35,0,5000,0,0,0,0
15486,50,35,5,6316.641507573725,840,508,9045.329916184139,-7728.688408610399
15491,50,36,2,5000,0,0,0,0
15496,50,36,7,5000,0,0,0,0
15501,50,37,4,5000,0,0,0,0
16417,54,0,0,5000,0,0,0,0
16422,54,0,5,5000,0,0,0,0
16427,54,1,2,5000,0,0,0,0
16432,54,1,7,5000,0,0,0,0
16437,54,2,4,5000,0,0,0,0
16442,54,3,1,5000,0,0,0,0
16447,54,3,6,6244.492477247543,311,257,4192.967790077395,-2948.4753128298607
16452,54,4,3,857.326738443838,0,508,0,-4142.673261556159
16457,54,5,0,5000,0,0,0,0
16462,54,5,5,1968.0263009894225,1014,959,10913.046653863197,-13945.02035287376
16467,54,6,2,5000,0,0,0,0
16472,54,6,7,5000,0,0,0,0
16477,54,7,4,5000,0,0,0,0
16482,54,8,1,5000,0,0,0,0
16487,54,8,6,2092.9480525138943,0,310,0,-2907.051947486105
16492,54,9,3,3557.57571189073,225,493,3118.812749741658,-4561.237037850925
16497,54,10,0,5000,0,0,0,0
16502,54,10,5,10416.181320558773,1032,213,9047.48333168528,-3631.302011126485
16507,54,11,2,5000,0,0,0,0
16512,54,11,7,5000,0,0,0,0
16517,54,12,4,5000,0,0,0,0
16522,54,13,1,5000,0,0,0,0
16527,54,13,6,2964.972144236704,0,218,0,-2035.0278557633067
16532,54,14,3,5155.623598932168,355,337,3910.734744920568,-3755.1111459883896
16537,54,15,0,5000,0,0,0,0
16542,54,15,5,11631.414854032946,915,4,6690.94272187142,-59.52786783847489
16547,54,16,2,5000,0,0,0,0
16552,54,16,7,5000,0,0,0,0
16557,54,17,4,5000,0,0,0,0
16562,54,18,1,5000,0,0,0,0
16567,54,18,6,8728.463986722278,735,172,6866.948381981398,-3138.4843952590995
16572,54,19,3,6680.427707459322,419,241,4583.722524792604,-2903.2948173332848
13076,43,0,4,5000,0,0,0,0
13079,43,1,1,5000,0,0,0,0
13084,43,1,3,4916.737467121434,0,5,0,-83.26253287856434
13089,43,2,0,5000,0,0,0,0
13094,43,2,5,210.0951548085501,0,651,0,-4789.904845191451
13099,43,3,2,5000,0,0,0,0
13104,43,3,7,5000,0,0,0,0
13109,43,4,4,5000,0,0,0,0
13114,43,5,1,5000,0,0,0,0
13119,43,5,6,2805.9733340701932,0,209,0,-2194.026665929806
13124,43,6,3,2167.6078508895457,0,275,0,-2832.3921491104547
13129,43,7,0,5000,0,0,0,0
13134,43,7,5,0,0,710,0,-5000.000000000006
13139,43,8,2,5000,0,0,0,0
13144,43,8,7,5000,0,0,0,0
13149,43,9,4,5000,0,0,0,0
13154,43,10,1,5000,0,0,0,0
13159,43,10,6,4722.985998518209,0,18,0,-277.01400148179164
13164,43,11,3,7736.696330524801,294,63,3487.7460460376974,-751.0497155128788
13169,43,12,0,5000,0,0,0,0
13174,43,12,5,3184.04658327112,171,619,2948.9659740496754,-4764.919390778557
13179,43,13,2,5000,0,0,0,0
13184,43,13,7,5000,0,0,0,0
13189,43,14,4,5000,0,0,0,0
13194,43,15,1,5000,0,0,0,0
13199,43,15,6,11204.337638686591,588,7,6318.180088120413,-113.842449433815
13204,43,16,3,2195.4336959719662,0,273,0,-2804.566304028033
13209,43,17,0,5000,0,0,0,0
13214,43,17,5,315.92521360335553,0,556,0,-4684.0747863966435
13219,43,18,2,5000,0,0,0,0
13224,43,18,7,5000,0,0,0,0
13229,43,19,4,5000,0,0,0,0
13234,43,20,1,5000,0,0,0,0
13239,43,20,6,13694.347996198943,1020,25,9332.929910394067,-638.581914195122
13244,43,21,3,2150.0184769281313,0,280,0,-2849.9815230718705
13249,43,22,0,5000,0,0,0,0
13254,43,22,5,1600.476993001659,74,716,1655.853020102406,-5055.376027100747
13259,43,23,2,5000,0,0,0,0
13264,43,23,7,5000,0,0,0,0
13269,43,24,4,5000,0,0,0,0
13274,43,25,1,5000,0,0,0,0
13279,43,25,6,8321.31938655812,462,106,5064.556473288752,-1743.2370867306222
13284,43,26,3,9865.714646527758,527,36,5332.014416911847,-466.29977038408776
13289,43,27,0,5000,0,0,0,0
13294,43,27,5,5754.23318030882,359,452,5428.175669356713,-4673.942489047904
13299,43,28,2,5000,0,0,0,0
13304,43,28,7,5000,0,0,0,0
13309,43,29,4,5000,0,0,0,0
13314,43,30,1,5000,0,0,0,0
13319,43,30,6,4996.5456356876775,151,177,2184.8252390307216,-2188.279603343043
13324,43,31,3,2239.0941470399453,0,267,0,-2760.9058529600593
13329,43,32,0,5000,0,0,0,0
13334,43,32,5,0,0,700,0,-4999.999999999996
13339,43,33,2,5000,0,0,0,0
13344,43,33,7,5000,0,0,0,0
13349,43,34,4,5000,0,0,0,0
13354,43,35,1,5000,0,0,0,0
13359,43,35,6,2792.036723198202,0,211,0,-2207.9632768017996
13364,43,36,3,10042.957238512923,762,166,8072.301266329766,-3029.3440278168323
13369,43,37,0,5000,0,0,0,0
13374,43,37,5,10603.620134526565,685,48,6232.933690907227,-629.3135563806733
15505,51,0,0,5000,0,0,0,0
15510,51,0,5,5000,0,0,0,0
15515,51,1,2,5000,0,0,0,0
15520,51,1,7,5000,0,0,0,0
15525,51,2,4,5000,0,0,0,0
15530,51,3,1,5000,0,0,0,0
15535,51,3,6,6267.478656123823,276,226,3845.190889097981,-2577.7122329741665
15540,51,4,3,1283.6596906771874,0,430,0,-3716.34030932281
15545,51,5,0,5000,0,0,0,0
15550,51,5,5,2432.786028430165,978,867,10541.939856451712,-13109.153828021532
15555,51,6,2,5000,0,0,0,0
15560,51,6,7,5000,0,0,0,0
15565,51,7,4,5000,0,0,0,0
15570,51,8,1,5000,0,0,0,0
15575,51,8,6,2203.945900129217,0,292,0,-2796.054099870782
15580,51,9,3,3973.714325900754,182,418,2738.955142803613,-3765.240816902855
15585,51,10,0,5000,0,0,0,0
15590,51,10,5,10311.149594522714,990,213,8942.451605649221,-3631.302011126485
15595,51,11,2,5000,0,0,0,0
15600,51,11,7,5000,0,0,0,0
15605,51,12,4,5000,0,0,0,0
15610,51,13,1,5000,0,0,0,0
15615,51,13,6,3225.6661017965635,0,181,0,-1774.3338982034468
15620,51,14,3,5565.838535435854,292,268,3486.026318384063,-2920.1877829482005
15625,51,15,0,5000,0,0,0,0
15630,51,15,5,11509.536933711483,858,4,6569.0648015499655,-59.52786783847489
15635,51,16,2,5000,0,0,0,0
15640,51,16,7,5000,0,0,0,0
15645,51,17,4,5000,0,0,0,0
15650,51,18,1,5000,0,0,0,0
15655,51,18,6,8741.507579599673,705,160,6700.562365971707,-2959.0547863720094
15660,51,19,3,6476.162768188241,373,237,4334.683501563516,-2858.520733375277
15665,51,20,0,5000,0,0,0,0
15670,51,20,5,11054.095028147836,827,63,7282.100015899227,-1228.0049877513595
15675,51,21,2,5000,0,0,0,0
15680,51,21,7,5000,0,0,0,0
15685,51,22,4,5000,0,0,0,0
15690,51,23,1,5000,0,0,0,0
15695,51,23,6,1998.837700006566,0,326,0,-3001.162299993436
15700,51,24,3,471.34516629636767,0,583,0,-4528.654833703634
15705,51,25,0,5000,0,0,0,0
15711,51,25,6,8825.473659937743,618,150,6261.507038012231,-2436.033378074472
15715,51,26,3,9729.274096019237,658,69,5816.594312021959,-1087.3202160027279
15720,51,26,7,5000,0,0,0,0
15726,51,27,5,5813.734260844258,476,496,6164.184401433786,-5350.450140589539
15730,51,28,1,5000,0,0,0,0
13077,43,0,3,5000,0,0,0,0
13081,43,0,6,5000,0,0,0,0
13087,43,1,6,5000,0,0,0,0
13093,43,2,4,5000,0,0,0,0
13097,43,2,7,5000,0,0,0,0
13102,43,3,6,5718.447975564439,169,169,2636.9855502140945,-1918.5375746496609
13105,43,4,0,5000,0,0,0,0
13110,43,4,5,0,0,685,0,-5000.000000000005
13115,43,5,2,5000,0,0,0,0
13120,43,5,7,5000,0,0,0,0
13125,43,6,4,5000,0,0,0,0
13130,43,7,1,5000,0,0,0,0
13135,43,7,6,2778.5978715039705,0,212,0,-2221.4021284960304
13140,43,8,3,1713.6892235408513,0,332,0,-3286.3107764591523
13147,43,9,0,5000,0,0,0,0
13150,43,10,0,5000,0,0,0,0
13158,43,10,3,10793.154748559315,636,23,6174.401522338928,-381.24677377960796
13160,43,11,2,5000,0,0,0,0
13166,43,11,4,5000,0,0,0,0
13173,43,12,2,5000,0,0,0,0
13178,43,12,7,5000,0,0,0,0
13180,43,13,3,13434.673320091586,1063,9,8638.245944054474,-203.57262396301505
13185,43,14,0,5000,0,0,0,0
13190,43,14,5,9741.121670844508,717,191,7350.951807322865,-2609.8301364783565
13195,43,15,2,5000,0,0,0,0
13200,43,16,0,5000,0,0,0,0
13205,43,16,4,5000,0,0,0,0
13210,43,17,1,5000,0,0,0,0
13218,43,18,1,5000,0,0,0,0
13223,43,18,5,9939.43110726727,700,127,6667.524874876446,-1728.0937676091735
13228,43,19,3,5704.616957929087,240,221,3355.407045818503,-2650.790087889414
13230,43,19,5,9004.513294648286,691,208,7040.35219122314,-3035.8388965748727
13236,43,20,3,6595.430609253599,140,20,1870.3947548384144,-274.9641455848152
13243,43,21,1,5000,0,0,0,0
13246,43,21,6,2802.6863167388833,0,210,0,-2197.3136832611162
13253,43,22,4,5000,0,0,0,0
13258,43,23,1,5000,0,0,0,0
13260,43,23,4,5000,0,0,0,0
13268,43,24,2,5000,0,0,0,0
13270,43,25,0,5000,0,0,0,0
13276,43,25,2,5000,0,0,0,0
13283,43,26,2,5000,0,0,0,0
13288,43,26,7,5000,0,0,0,0
13290,43,27,1,5000,0,0,0,0
13296,43,27,7,5000,0,0,0,0
13301,43,28,5,1765.5652142208378,80,672,1725.947410642284,-4960.382196421446
13307,43,29,2,5000,0,0,0,0
13311,43,29,6,6430.4957777494255,147,40,1976.7357819402591,-546.2400041908315
13316,43,30,3,4163.970445182228,0,74,0,-836.0295548177739
13323,43,31,2,5000,0,0,0,0
13326,43,31,6,4151.794059667461,0,76,0,-848.2059403325385
13331,43,32,1,5000,0,0,0,0
13335,43,32,6,3886.6908023838687,0,101,0,-1113.3091976161327
13340,43,33,5,3983.381884726503,742,592,8345.650270342921,-9362.26838561641
13347,43,34,3,2722.9671595197497,0,209,0,-2277.032840480247
13352,43,34,6,3902.5367526339214,0,100,0,-1097.4632473660772
13355,43,35,3,9749.34227408733,535,79,5826.66366594509,-1077.321391857764
13360,43,36,0,5000,0,0,0,0
13368,43,36,7,5000,0,0,0,0
13370,43,37,1,5000,0,0,0,0
15506,51,0,1,5000,0,0,0,0
15512,51,0,7,5000,0,0,0,0
15517,51,1,4,5000,0,0,0,0
15524,51,2,3,8994.036064920105,507,38,4587.072871295871,-593.0368063757659
15529,51,3,0,5000,0,0,0,0
15534,51,3,4,5000,0,0,0,0
15537,51,3,7,5000,0,0,0,0
15544,51,4,6,3349.929637341064,0,169,0,-1650.0703626589336
15548,51,5,3,6612.642242087883,363,242,4340.107023385218,-2727.4647812973353
15554,51,6,0,5000,0,0,0,0
15557,51,6,6,6164.174015785048,194,145,2689.685859849581,-1525.5118440645333
15564,51,7,3,1283.0184469056908,0,429,0,-3716.981553094306
15569,51,7,7,5000,0,0,0,0
15573,51,8,4,5000,0,0,0,0
15578,51,9,2,5000,0,0,0,0
15584,51,9,6,1998.7171728653695,0,326,0,-3001.2828271346298
15587,51,10,4,5000,0,0,0,0
15594,51,11,0,5000,0,0,0,0
15599,51,11,6,11745.649681540806,800,40,7275.962597771745,-530.3129162309334
15603,51,12,2,5000,0,0,0,0
15609,51,13,0,5000,0,0,0,0
15614,51,13,4,5000,0,0,0,0
15619,51,14,1,5000,0,0,0,0
15623,51,14,7,5000,0,0,0,0
15628,51,15,3,2259.8192386448145,0,273,0,-2740.1807613551837
15632,51,15,6,12405.795563123635,814,7,7519.638012557451,-113.842449433815
15638,51,16,5,6331.903137073827,913,608,10447.359228169451,-9115.456091095624
15644,51,17,2,5000,0,0,0,0
15649,51,18,0,5000,0,0,0,0
15651,51,18,5,10259.352885962338,821,127,6987.446653571519,-1728.0937676091735
15656,51,18,7,5000,0,0,0,0
15664,51,19,7,5000,0,0,0,0
15669,51,20,4,5000,0,0,0,0
15674,51,21,1,5000,0,0,0,0
15679,51,21,5,0,0,946,0,-5000.000000000012
15681,51,22,1,5000,0,0,0,0
15686,51,22,5,1545.426888771597,198,930,3269.9055601438104,-6724.47867137221
15694,51,23,5,0,0,947,0,-5000.000000000006
15696,51,23,7,5000,0,0,0,0
15702,51,24,4,5000,0,0,0,0
15708,51,25,4,5000,0,0,0,0
15713,51,25,7,5000,0,0,0,0
15717,51,26,4,5000,0,0,0,0
15722,51,27,1,5000,0,0,0,0
15729,51,27,7,5000,0,0,0,0
15734,51,28,5,1923.1199847388796,214,869,3524.1202003816506,-6601.000215642772
15737,51,29,0,5000,0,0,0,0
13377,44,0,2,5000,0,0,0,0
13382,44,0,5,5000,0,0,0,0
13387,44,1,2,5000,0,0,0,0
13392,44,1,7,5000,0,0,0,0
13397,44,2,4,5000,0,0,0,0
13402,44,3,1,5000,0,0,0,0
13407,44,3,6,5839.852956769352,183,174,2808.0789883202256,-1968.2260315508788
13412,44,4,3,2045.6789858229117,0,296,0,-2954.3210141770855
13417,44,5,0,5000,0,0,0,0
13422,44,5,5,3566.435083513165,866,680,9486.92708317308,-10920.491999659873
13427,44,6,2,5000,0,0,0,0
13432,44,6,7,5000,0,0,0,0
13437,44,7,4,5000,0,0,0,0
13442,44,8,1,5000,0,0,0,0
13447,44,8,6,2692.1833428282075,0,224,0,-2307.8166571717916
13452,44,9,3,2296.595117776716,15,296,252.11724021297783,-2955.5221224362595
13457,44,10,0,5000,0,0,0,0
13462,44,10,5,9936.645049513772,869,213,8567.94706064028,-3631.302011126485
13467,44,11,2,5000,0,0,0,0
13472,44,11,7,5000,0,0,0,0
13477,44,12,4,5000,0,0,0,0
13482,44,13,1,5000,0,0,0,0
13487,44,13,6,3727.0451292032535,0,117,0,-1272.954870796755
13492,44,14,3,5388.794619985714,186,205,2601.787263674382,-2212.99264368866
13497,44,15,0,5000,0,0,0,0
13502,44,15,5,11190.22180490428,731,4,6249.749672742744,-59.52786783847489
13507,44,16,2,5000,0,0,0,0
13512,44,16,7,5000,0,0,0,0
13517,44,17,4,5000,0,0,0,0
13522,44,18,1,5000,0,0,0,0
13527,44,18,6,9243.087713414076,624,105,6218.082855783088,-1974.9951423689981
13532,44,19,3,5828.346867625128,256,222,3488.2969438183304,-2659.9500761932018
13537,44,20,0,5000,0,0,0,0
13542,44,20,5,10861.33428556886,701,56,6911.8004380329385,-1050.4661524640542
13547,44,21,2,5000,0,0,0,0
13552,44,21,7,5000,0,0,0,0
13557,44,22,4,5000,0,0,0,0
13562,44,23,1,5000,0,0,0,0
13567,44,23,6,2692.332881317289,0,224,0,-2307.667118682713
13572,44,24,3,957.1569603961261,0,448,0,-4042.8430396038775
13577,44,25,0,5000,0,0,0,0
13582,44,25,5,9397.148654344535,977,271,9499.933164041639,-5102.78450969707
13587,44,26,2,5000,0,0,0,0
13592,44,26,7,5000,0,0,0,0
13597,44,27,4,5000,0,0,0,0
13602,44,28,1,5000,0,0,0,0
13607,44,28,6,3867.4759343186734,0,105,0,-1132.5240656813253
13612,44,29,3,6028.84332320037,142,56,1805.4458785654494,-776.6025553650835
13617,44,30,0,5000,0,0,0,0
13622,44,30,5,5741.855500509849,362,391,4620.746106117585,-3878.890605607733
13627,44,31,2,5000,0,0,0,0
13632,44,31,7,5000,0,0,0,0
13637,44,32,4,5000,0,0,0,0
13642,44,33,1,5000,0,0,0,0
13647,44,33,6,7428.419521446332,248,97,3521.0459016675004,-1092.6263802211631
13652,44,34,3,2722.9671595197497,0,209,0,-2277.032840480247
13657,44,35,0,5000,0,0,0,0
13662,44,35,5,5759.839000879973,746,508,8488.527409490378,-7728.688408610399
13667,44,36,2,5000,0,0,0,0
13672,44,36,7,5000,0,0,0,0
13677,44,37,4,5000,0,0,0,0
15507,51,0,3,5000,0,0,0,0
15513,51,1,0,5000,0,0,0,0
15516,51,1,3,4916.737467121434,0,5,0,-83.26253287856434
15522,51,2,2,5000,0,0,0,0
15526,51,2,7,5000,0,0,0,0
15533,51,3,5,1464.9752295061967,84,850,1890.4960971257779,-5425.520867619576
15536,51,4,1,5000,0,0,0,0
15542,51,4,7,5000,0,0,0,0
15549,51,5,4,5000,0,0,0,0
15553,51,6,1,5000,0,0,0,0
15558,51,6,4,5000,0,0,0,0
15563,51,7,2,5000,0,0,0,0
15566,51,7,6,1979.851947175228,0,328,0,-3020.1480528247735
15572,51,8,3,970.5708250537172,0,479,0,-4029.4291749462877
15577,51,9,0,5000,0,0,0,0
15583,51,9,7,5000,0,0,0,0
15588,51,10,3,11079.036091901273,740,27,6530.441673083918,-451.4055811826258
15591,51,10,6,4722.985998518209,0,18,0,-277.01400148179164
15596,51,11,3,8197.543240358651,433,81,4246.526827941717,-1048.98358758305
15601,51,12,0,5000,0,0,0,0
15606,51,12,6,4235.688646257191,97,230,1489.5802366226565,-2253.89159036547
15613,51,13,5,8685.987320257918,825,323,8254.099987734597,-4568.112667476685
15616,51,13,7,5000,0,0,0,0
15624,51,14,6,6587.456797760173,223,158,3224.38668963196,-1636.9298918717832
15629,51,15,4,5000,0,0,0,0
15634,51,16,0,5000,0,0,0,0
15637,51,16,4,5000,0,0,0,0
15641,51,17,0,5000,0,0,0,0
15646,51,17,5,1455.1643470894455,88,773,1924.7588540639238,-5469.5945069744785
15654,51,18,2,5000,0,0,0,0
15657,51,19,2,5000,0,0,0,0
15661,51,19,4,5000,0,0,0,0
15666,51,20,1,5000,0,0,0,0
15673,51,21,0,5000,0,0,0,0
15678,51,21,6,1998.7171728653695,0,326,0,-3001.2828271346298
15683,51,22,0,5000,0,0,0,0
15687,51,22,7,5000,0,0,0,0
15691,51,23,3,1281.2866657587974,0,430,0,-3718.7133342411967
15697,51,24,2,5000,0,0,0,0
15703,51,24,7,5000,0,0,0,0
15709,51,25,3,10720.078597443411,758,53,6539.30697033645,-819.2283728930628
15712,51,26,0,5000,0,0,0,0
15719,51,26,5,2683.475082681582,890,907,10539.240151681435,-12855.765068999837
15724,51,27,2,5000,0,0,0,0
15728,51,28,0,5000,0,0,0,0
15733,51,28,4,5000,0,0,0,0
13378,44,0,0,5000,0,0,0,0
